,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DailyRate,MonthlyIncome,MonthlyRate
1339,2.0,0,2,0,1.0,3,1,3,1,2.0,3,3,2,4,1,2,1,13,3,4,3,1.0,3,3,1.0,3,1,0,0.04117942654058727,0.029289007341581227,0.0386130458115339
1340,2.0,0,2,2,1.0,3,1,4,1,2.0,3,1,2,1,2,3,0,14,3,2,0,2.0,2,3,1.0,2,1,2,0.015218483721521382,0.003627537606526115,0.02990956858031159
1341,2.0,0,2,2,1.0,4,3,4,1,3.0,3,2,3,1,1,5,1,22,4,3,1,2.0,2,3,1.0,3,0,4,0.020589713270293634,0.011016966064264498,0.019893662242793854
1342,2.0,0,2,0,2.0,2,4,4,0,1.0,2,2,4,2,1,0,1,11,3,4,0,1.0,2,3,1.0,2,0,2,0.0035808196991815016,0.01276355824518448,0.040270850998433395
1343,3.0,0,2,0,3.0,2,1,2,0,4.0,2,2,4,4,1,0,0,13,3,4,2,1.0,2,2,1.0,8,3,8,0.014323278796726006,0.016525449096396746,0.03764599278584253
1344,2.0,0,1,2,1.0,1,0,2,1,4.0,2,2,3,4,2,1,0,21,4,4,0,1.0,2,2,1.0,1,0,8,0.03401778714222427,0.009673433617402975,0.0037300616705238476
1345,3.0,0,2,2,0.0,4,1,1,1,4.0,3,4,1,1,0,2,0,11,3,1,1,3.0,3,3,2.0,7,11,16,0.03133217236783814,0.053203884895716355,0.029218816419103472
1346,1.0,0,2,2,0.0,2,1,2,0,3.0,2,1,3,3,1,1,1,13,3,3,1,1.0,3,2,1.0,0,1,0,0.01163766402233988,0.0065833089896214685,0.02217314437478065
1347,3.0,0,1,2,3.0,3,3,4,0,2.0,3,4,1,4,0,3,0,11,3,2,1,3.0,3,3,3.0,17,4,7,0.0008952049247953754,0.05441306409789173,0.0006216769450873079
1348,3.0,0,2,2,0.0,4,1,2,1,3.0,4,2,2,1,1,2,0,15,3,4,1,1.0,5,3,1.0,0,2,2,0.002685614774386126,0.013569677713301394,0.012571689333987782
1349,2.0,1,0,2,2.0,4,5,4,1,3.0,1,1,3,1,1,1,1,23,4,2,1,1.0,2,3,1.0,2,3,0,0.02596094281906589,0.004433657074643029,0.021413316997451717
1350,4.0,1,2,2,3.0,2,1,1,1,4.0,3,1,2,4,2,1,0,16,3,4,0,1.0,3,3,1.0,2,1,0,0.032227377292633516,0.005374129787446096,0.014160419304766459
1351,2.0,0,2,0,2.0,2,2,3,1,1.0,2,2,2,2,1,2,0,16,3,3,2,2.0,1,1,1.0,2,1,3,0.007161639398363003,0.015181916649535223,0.025488754748579624
1352,3.0,0,2,0,1.0,3,2,3,0,2.0,3,2,2,2,1,5,0,21,4,3,1,2.0,3,3,1.0,4,1,4,0.007161639398363003,0.011420025798322955,0.04275755877878262
1353,3.0,0,2,2,1.0,3,3,3,1,3.0,3,3,1,1,1,9,0,13,3,2,1,2.0,3,4,2.0,7,5,7,0.03938901669099652,0.0415151526080211,0.022034993942539025
1354,2.0,0,2,0,1.0,2,3,3,0,3.0,3,2,2,4,0,2,1,11,3,4,1,1.0,2,3,1.0,2,1,4,0.02954176251824739,0.01880945425606134,0.03115292247048621
1355,2.0,0,2,0,1.0,1,3,4,0,3.0,2,2,2,4,1,3,1,12,3,3,0,1.0,3,2,1.0,2,0,1,0.01969450834549826,0.02391487755413513,0.02493615301961313
1356,2.0,0,2,2,1.0,3,3,1,0,2.0,4,1,2,3,0,8,0,12,3,2,1,1.0,0,2,1.0,2,2,2,0.01163766402233988,0.010076493351461432,0.024107250426163386
1357,1.0,0,1,2,1.0,3,4,3,1,2.0,4,1,2,4,1,0,0,18,3,1,1,1.0,3,3,1.0,7,7,7,0.030436967443042764,0.0052397765427599444,0.008703477231222312
1358,3.0,0,1,2,0.0,4,3,2,1,1.0,3,2,2,3,2,4,0,12,3,3,0,2.0,3,3,1.0,2,0,3,0.03580819699181502,0.014778856915476766,0.02148239221357253
1359,2.0,0,2,0,1.0,4,2,2,1,1.0,3,2,2,3,2,1,0,14,3,2,0,1.0,2,2,1.0,4,0,9,0.0035808196991815016,0.01504756340484907,0.014367644953128894
1360,1.0,0,1,0,0.0,2,1,3,1,1.0,2,2,2,4,1,1,1,12,3,3,1,1.0,2,3,1.0,7,0,7,0.020589713270293634,0.019615573724178253,0.029702342931949156
1361,2.0,1,1,0,3.0,3,5,3,1,1.0,4,1,3,1,2,1,0,17,3,4,0,1.0,3,3,1.0,0,0,0,0.01969450834549826,0.00040305973405845724,0.014782096249853766
1362,3.0,0,0,0,2.0,4,1,1,0,1.0,1,2,2,3,1,6,0,19,3,3,1,1.0,1,3,1.0,2,1,2,0.034912992067019644,0.01598803611765214,0.003315610373798976
1363,1.0,0,2,2,1.0,4,5,2,1,1.0,3,1,3,2,1,1,0,11,3,3,1,1.0,3,2,1.0,3,1,2,0.03759860684140577,0.004164950585270725,0.006907521612081199
1364,2.0,0,1,2,3.0,4,4,3,1,3.0,2,2,3,4,1,1,1,15,3,2,0,2.0,3,3,2.0,10,6,11,0.01969450834549826,0.01598803611765214,0.042204957049816125
1365,1.0,1,2,0,2.0,2,2,4,0,3.0,3,2,2,3,2,3,1,11,3,4,0,1.0,0,3,1.0,0,2,2,0.04117942654058727,0.029826420320325835,0.03674801497627198
1366,3.0,0,0,2,2.0,4,5,3,1,2.0,3,2,3,2,1,8,0,18,3,3,1,2.0,4,4,1.0,7,1,7,0.032227377292633516,0.01504756340484907,6.907521612081199e-05
1367,4.0,0,2,0,1.0,5,2,4,0,3.0,2,2,2,1,1,4,0,16,3,3,1,1.0,3,3,0.0,0,0,0,0.04028422161579189,0.014778856915476766,0.03149829855109027
1368,3.0,0,2,0,1.0,2,3,1,1,3.0,3,2,4,1,1,1,0,25,4,4,1,1.0,3,3,1.0,0,7,9,0.02327532804467976,0.013972737447359851,0.01768325532692787
1369,2.0,0,1,2,1.0,3,3,4,0,2.0,2,2,3,2,0,1,1,16,3,3,1,2.0,3,3,2.0,11,0,7,0.03938901669099652,0.00389624409589842,0.02769916166444561
1370,4.0,0,2,0,2.0,3,1,4,0,3.0,3,4,1,4,1,4,1,13,3,3,1,3.0,2,2,1.0,0,0,0,0.015218483721521382,0.05669706925755632,0.016716202301236504
1371,2.0,1,1,2,1.0,2,1,1,0,1.0,4,1,3,3,2,3,1,14,3,1,0,1.0,2,3,1.0,1,0,3,0.0044760246239768774,0.004836716808701487,0.02286389653598877
1372,2.0,0,2,2,1.0,2,1,2,1,3.0,3,1,3,4,0,2,0,19,3,4,2,1.0,0,4,1.0,2,0,3,0.03312258221742889,0.01276355824518448,0.021067940916847657
1373,4.0,0,1,2,1.0,1,1,2,1,1.0,3,5,1,4,1,3,0,15,3,4,0,3.0,3,3,1.0,4,4,3,0.02954176251824739,0.0609963730875132,0.020169963107277103
1374,3.0,0,2,0,2.0,4,2,2,1,3.0,3,2,2,4,0,3,1,12,3,3,2,2.0,4,3,0.0,0,0,0,0.00984725417274913,0.013704030957987546,0.0014505795385370518
1375,1.0,1,1,2,3.0,3,0,1,0,2.0,2,1,3,2,1,1,0,12,3,1,0,1.0,2,3,1.0,0,0,0,0.03759860684140577,0.006314602500249163,0.03018586944479484
1376,2.0,0,2,0,2.0,4,3,2,1,3.0,3,2,2,1,1,0,0,16,3,4,1,1.0,2,1,1.0,3,0,4,0.01790409849590751,0.015316269894221374,0.024038175210042572
1377,1.0,0,0,2,2.0,3,3,3,1,1.0,3,1,3,3,2,1,0,14,3,3,0,1.0,3,2,1.0,3,1,4,0.030436967443042764,0.00389624409589842,6.907521612081199e-05
1378,2.0,0,0,2,1.0,2,3,3,1,1.0,3,1,3,1,0,1,1,13,3,4,1,1.0,3,4,1.0,2,2,3,0.026856147743861265,0.006986368723679926,0.003315610373798976
1379,2.0,0,0,2,1.0,4,1,1,1,2.0,4,1,2,2,1,1,0,22,4,2,0,1.0,3,3,1.0,4,0,2,0.03759860684140577,0.006180249255563011,0.012364463685625347
1380,2.0,0,2,0,0.0,3,2,1,1,1.0,3,3,2,4,2,1,0,21,4,1,0,2.0,3,2,2.0,8,2,1,0.025065737894270513,0.029826420320325835,0.008081800286135003
1381,2.0,0,2,0,2.0,4,3,4,1,1.0,3,3,2,3,0,1,0,18,3,3,1,1.0,2,2,1.0,7,1,1,0.03401778714222427,0.02566146973505511,0.035988187598943046
1382,1.0,0,2,2,0.0,3,3,3,1,4.0,3,1,2,1,2,0,0,13,3,4,0,1.0,6,2,1.0,7,7,6,0.0017904098495907508,0.006314602500249163,0.030945696822123774
1383,2.0,0,2,2,0.0,3,1,1,1,3.0,3,2,2,1,1,0,0,12,3,1,1,1.0,5,2,1.0,3,0,2,0.0017904098495907508,0.014778856915476766,0.007183822476564447
1384,2.0,0,0,2,2.0,4,3,3,0,1.0,3,2,2,4,0,5,0,18,3,2,1,1.0,6,3,1.0,1,1,2,0.03133217236783814,0.019078160745433642,0.02500522823573394
1385,2.0,0,1,2,0.0,3,1,4,1,1.0,1,2,3,1,1,1,0,21,4,2,0,1.0,6,3,1.0,8,8,7,0.03133217236783814,0.01343532446861524,0.006354919883114703
1386,1.0,0,2,2,2.0,3,5,3,1,1.0,2,1,2,4,0,5,0,12,3,1,1,1.0,2,2,1.0,1,0,3,0.03938901669099652,0.004568010319329182,0.028873440338499413
1387,2.0,0,2,0,0.0,3,1,1,1,2.0,2,1,3,1,2,4,0,14,3,1,0,2.0,3,2,1.0,0,0,0,0.03938901669099652,0.006314602500249163,0.01623267578839082
1388,2.0,0,2,0,1.0,4,1,3,0,2.0,3,2,2,4,1,1,1,11,3,4,0,1.0,2,3,1.0,8,0,9,0.03401778714222427,0.014107090692046003,0.019893662242793854
1389,1.0,0,2,0,1.0,3,2,4,1,1.0,3,2,2,4,2,1,0,14,3,1,0,1.0,5,3,1.0,7,0,7,0.02596094281906589,0.010479553085519889,0.005249716425181712
1390,2.0,0,2,0,1.0,4,1,4,1,2.0,2,2,4,4,2,8,0,24,4,2,0,1.0,1,3,1.0,0,0,0,0.03849381176620115,0.029154654096895074,0.013953193656404022
1391,2.0,1,1,0,3.0,4,2,1,1,2.0,3,2,2,4,1,1,1,11,3,3,0,1.0,4,3,1.0,7,0,8,0.01969450834549826,0.01558497638359368,0.0328107276573857
1392,4.0,1,2,0,3.0,4,1,1,1,2.0,3,3,2,1,2,6,1,13,3,2,0,2.0,2,2,1.0,2,2,2,0.032227377292633516,0.03170736574593197,0.006493070315356327
1393,4.0,0,2,2,1.0,2,1,1,0,2.0,3,2,3,3,1,3,0,11,3,3,2,1.0,6,2,1.0,3,2,3,0.0017904098495907508,0.006448955744935316,0.035228360221614116
1394,2.0,0,1,2,1.0,2,1,4,1,1.0,3,2,2,3,0,1,0,20,4,3,3,1.0,2,3,1.0,7,2,8,0.036703401916610395,0.0166598023410829,0.027630086448324796
1395,3.0,0,2,2,1.0,3,1,1,1,0.0,3,3,2,3,1,1,0,17,3,2,1,1.0,1,3,1.0,9,0,9,0.014323278796726006,0.021899578883842842,0.025557829964700438
1396,2.0,0,1,2,0.0,4,4,4,1,3.0,3,1,3,2,1,0,1,11,3,2,1,1.0,2,3,1.0,2,1,2,0.04028422161579189,0.00671766223430762,0.0054569420735441476
1397,4.0,0,2,2,3.0,4,0,3,1,3.0,4,5,1,2,1,4,1,18,3,1,1,4.0,0,3,1.0,9,1,4,0.002685614774386126,0.06260861202374703,0.040961603159641514
1398,2.0,0,2,2,1.0,1,3,4,0,2.0,1,1,2,4,0,1,1,11,3,3,3,1.0,4,3,1.0,0,0,0,0.03580819699181502,0.00040305973405845724,0.02673210863875424
1399,3.0,0,2,0,2.0,4,2,2,1,3.0,3,4,2,1,2,0,0,12,3,1,0,3.0,3,3,2.0,8,11,10,0.0008952049247953754,0.0415151526080211,0.03978732448558771
1400,3.0,0,0,2,3.0,2,1,4,1,1.0,2,2,3,3,2,1,0,12,3,4,0,2.0,2,3,2.0,9,3,7,0.007161639398363003,0.011285672553636803,0.021965918726418215
1401,2.0,0,0,2,1.0,3,3,3,0,1.0,3,3,1,3,1,4,0,20,4,3,1,2.0,2,4,2.0,7,4,8,0.01790409849590751,0.033722664416224256,0.04282663399490343
1402,4.0,0,2,0,1.0,3,3,3,0,3.0,3,2,4,1,2,6,1,19,3,4,0,1.0,3,3,1.0,2,1,4,0.0017904098495907508,0.011554379043009108,0.03992547491782933
1403,1.0,0,2,2,0.0,2,1,2,1,1.0,2,2,2,3,2,1,0,12,3,2,0,1.0,2,2,1.0,3,1,2,0.020589713270293634,0.01222614526643987,0.02079164005236441
1404,1.0,0,2,2,2.0,2,4,4,1,3.0,3,1,2,4,2,1,0,13,3,3,0,1.0,6,4,1.0,2,1,4,0.014323278796726006,0.005508483032132249,0.02003181267503548
1405,3.0,0,1,2,1.0,3,5,4,0,3.0,3,2,2,3,1,1,0,11,3,1,1,1.0,2,4,1.0,9,9,4,0.01790409849590751,0.01786898154325827,0.04275755877878262
1406,3.0,0,2,0,1.0,2,2,2,0,4.0,3,2,2,2,1,3,0,14,3,3,1,2.0,4,3,2.0,8,5,10,0.010742459097544505,0.01571932962827983,0.0037991368866446594
1407,1.0,0,2,2,1.0,3,0,3,0,3.0,3,1,3,2,1,4,0,14,3,3,0,1.0,3,3,1.0,0,1,2,0.006266434473567628,0.004030597340584572,0.030393095093157275
1408,2.0,0,2,2,0.0,2,3,4,1,3.0,3,1,2,2,1,1,0,13,3,3,0,2.0,6,2,2.0,8,1,7,0.024170532969475137,0.009270373883344516,0.0034537608060405994
1409,1.0,0,2,2,1.0,1,4,4,1,2.0,3,1,2,3,0,6,1,19,3,3,1,1.0,2,2,1.0,2,0,2,0.026856147743861265,0.010076493351461432,0.009048853311826371
1410,3.0,0,2,2,3.0,3,3,1,1,3.0,3,3,2,3,2,2,0,23,4,2,0,3.0,3,3,2.0,14,12,11,0.032227377292633516,0.02566146973505511,0.0189956844332233
1411,2.0,0,0,2,0.0,2,3,2,1,2.0,2,1,2,3,0,1,0,12,3,3,3,1.0,2,2,1.0,1,0,0,0.036703401916610395,0.00335883111715381,0.0317055241994527
1412,2.0,0,2,0,0.0,4,1,4,1,3.0,3,2,2,2,1,0,0,15,3,1,2,2.0,3,3,2.0,13,5,8,0.036703401916610395,0.011554379043009108,0.009601455040792867
1413,2.0,0,2,0,1.0,2,1,1,1,2.0,3,1,3,3,1,0,0,19,3,3,1,1.0,1,3,1.0,2,1,2,0.032227377292633516,0.006986368723679926,0.007460123341047695
1414,2.0,0,1,0,1.0,4,1,1,1,3.0,2,2,4,3,1,2,0,11,3,4,1,1.0,1,3,1.0,3,7,7,0.012532868947135256,0.01451015042610446,0.021067940916847657
1415,3.0,0,2,2,2.0,4,1,4,1,1.0,3,2,3,1,0,6,1,17,3,3,1,1.0,3,2,1.0,3,1,2,0.014323278796726006,0.014913210160162917,0.015749149275545136
1416,3.0,0,2,2,0.0,3,1,4,1,3.0,3,1,3,4,1,3,0,22,4,1,1,2.0,3,3,1.0,3,1,0,0.016113688646316758,0.006045896010876859,0.03336332938635219
1417,3.0,0,0,2,0.0,1,3,3,0,4.0,3,3,1,2,1,0,0,18,3,1,2,2.0,3,1,2.0,8,5,12,0.032227377292633516,0.03681278904400576,0.026179506909787747
1418,2.0,0,2,2,1.0,4,3,4,1,1.0,3,1,2,3,1,7,1,11,3,3,1,1.0,3,3,1.0,2,2,2,0.04207463146538264,0.005642836276818402,0.031360148118848644
1419,1.0,0,2,2,0.0,2,1,4,1,2.0,3,1,3,3,2,0,0,12,3,4,0,1.0,2,4,1.0,2,1,2,0.014323278796726006,0.008061194681169144,0.026870259070995866
1420,2.0,0,2,2,1.0,4,3,2,1,1.0,3,2,3,3,2,1,0,19,3,2,0,1.0,5,3,1.0,7,0,8,0.03938901669099652,0.0138383842026737,0.028735289906257788
1421,2.0,0,2,2,2.0,2,3,2,0,4.0,3,2,2,4,1,0,1,13,3,1,1,1.0,6,3,1.0,7,8,1,0.012532868947135256,0.013032264734556783,0.03377778068307707
1422,2.0,0,2,2,3.0,4,1,3,0,1.0,2,1,2,2,2,1,0,13,3,3,0,1.0,3,3,1.0,2,4,1,0.005371229548772252,0.006180249255563011,0.02390002477780095
1423,3.0,0,2,2,0.0,4,1,1,1,3.0,3,1,2,4,1,8,0,19,3,3,2,1.0,3,2,1.0,0,0,0,0.013428073871930632,0.004702363564015335,0.0034537608060405994
1424,2.0,0,2,0,0.0,4,3,2,1,2.0,2,1,3,2,1,0,0,14,3,2,1,1.0,2,3,1.0,2,2,2,0.0044760246239768774,0.0042993038299568775,0.027561011232203985
1425,3.0,0,2,2,3.0,1,1,1,1,2.0,3,2,3,4,2,7,0,13,3,1,0,2.0,2,3,1.0,7,1,7,0.0008952049247953754,0.010479553085519889,0.0056641677219065835
1426,2.0,0,2,2,1.0,3,3,2,0,4.0,1,3,1,3,1,3,0,12,3,1,1,2.0,3,3,2.0,16,1,11,0.0035808196991815016,0.040977739629276484,0.002279482131986796
1427,2.0,0,2,0,0.0,4,2,3,0,1.0,3,3,2,4,1,1,0,19,3,3,2,2.0,3,3,2.0,10,5,7,0.02148491819508901,0.03170736574593197,0.03792229365032578
1428,2.0,0,2,2,1.0,3,1,3,0,1.0,4,3,1,4,1,1,1,25,4,1,1,2.0,2,3,2.0,11,6,8,0.0017904098495907508,0.04285868505488262,0.023140197400472018
1429,1.0,0,2,0,1.0,2,4,1,0,3.0,3,2,2,3,0,0,1,22,4,2,1,1.0,3,2,1.0,3,0,4,0.03849381176620115,0.013166617979242937,0.02003181267503548
1430,4.0,0,0,0,3.0,4,1,1,1,1.0,3,1,3,4,0,2,0,15,3,2,2,2.0,3,2,1.0,8,0,0,0.015218483721521382,0.00832990117054145,0.030600320741519714
1431,3.0,0,2,2,0.0,3,3,2,1,1.0,3,1,3,4,2,6,1,12,3,3,0,1.0,2,3,1.0,3,1,2,0.028646557593452013,0.004836716808701487,0.019617361378310605
1432,1.0,1,2,0,1.0,1,3,3,1,2.0,3,1,3,1,2,1,1,11,3,4,0,1.0,6,3,1.0,2,1,2,0.012532868947135256,0.004702363564015335,0.040409001430675016
1433,3.0,0,0,2,1.0,3,1,4,1,3.0,3,5,1,4,2,2,0,13,3,3,0,3.0,3,2,1.0,0,1,3,0.0008952049247953754,0.06193684580031626,0.02286389653598877
1434,1.0,1,1,0,1.0,3,2,4,1,1.0,3,1,3,1,1,1,0,19,3,1,1,1.0,3,2,1.0,0,1,0,0.016113688646316758,0.002687064893723048,0.04296478442714506
1435,2.0,0,2,0,1.0,3,3,1,0,4.0,2,3,2,4,1,0,0,19,3,3,2,1.0,2,3,1.0,7,3,4,0.014323278796726006,0.0223026386179013,0.01837400748813599
1436,2.0,0,1,0,1.0,2,1,4,0,4.0,3,2,4,2,0,7,0,13,3,2,3,2.0,3,3,1.0,2,0,2,0.01790409849590751,0.013972737447359851,0.012295388469504535
1437,4.0,0,0,2,0.0,4,1,3,1,2.0,3,2,2,3,0,1,0,21,4,1,1,2.0,2,2,2.0,12,1,9,0.017008893571112134,0.01786898154325827,0.041721430536970444
1438,2.0,1,2,2,0.0,4,3,1,1,1.0,3,1,3,4,1,9,1,14,3,2,3,1.0,3,4,1.0,2,2,2,0.02954176251824739,0.01276355824518448,0.041514204888608006
1439,3.0,0,2,2,1.0,3,1,1,1,2.0,3,5,1,3,1,5,0,11,3,1,0,3.0,2,2,3.0,6,4,14,0.006266434473567628,0.060055900374710126,0.026317657342029368
1440,4.0,0,2,2,1.0,2,5,4,1,3.0,3,1,2,3,1,8,0,11,3,4,1,2.0,4,1,1.0,9,9,8,0.006266434473567628,0.004568010319329182,0.00276300864483248
1441,3.0,0,2,0,3.0,4,1,1,0,2.0,2,4,4,2,1,0,0,23,4,3,1,3.0,3,3,2.0,7,0,10,0.014323278796726006,0.04232127207613801,0.0061476942347522675
1442,2.0,0,2,0,3.0,3,2,4,0,4.0,2,2,2,3,1,1,0,21,4,4,2,1.0,2,3,1.0,7,1,7,0.018799303420702886,0.019212513990119796,0.011950012388900475
1443,2.0,0,0,0,2.0,4,2,4,1,3.0,1,2,2,4,0,1,0,24,4,1,1,2.0,4,2,2.0,12,11,11,0.006266434473567628,0.014778856915476766,0.014436720169249706
1444,3.0,0,2,0,1.0,3,1,3,1,2.0,2,2,2,2,0,2,0,11,3,3,1,2.0,5,3,1.0,4,0,4,0.025065737894270513,0.02673629569254433,0.017545104894686248
1445,2.0,0,2,2,1.0,3,5,4,1,3.0,3,1,3,1,2,1,0,14,3,4,0,1.0,4,3,1.0,2,1,2,0.013428073871930632,0.004836716808701487,0.015887299707786757
1446,2.0,0,2,2,3.0,4,1,3,0,1.0,3,3,3,4,2,1,1,16,3,3,0,1.0,2,3,1.0,0,1,7,0.03133217236783814,0.026333235958485874,0.025143378667975565
1447,2.0,0,2,0,1.0,2,1,1,0,4.0,3,2,2,4,1,1,0,11,3,3,1,1.0,1,3,1.0,7,1,9,0.008056844323158379,0.014644503670790614,0.006769371179839575
1448,4.0,0,1,0,0.0,4,1,2,1,4.0,3,2,2,3,0,7,0,12,3,4,2,2.0,3,3,1.0,3,0,1,0.02327532804467976,0.019212513990119796,0.021067940916847657
1449,2.0,0,2,0,1.0,4,2,2,0,4.0,2,2,2,4,1,4,0,13,3,1,1,1.0,2,2,1.0,3,0,0,0.030436967443042764,0.019078160745433642,0.02120609134908928
1450,3.0,0,2,0,2.0,3,1,4,0,1.0,3,2,2,3,2,8,0,15,3,3,0,1.0,3,3,1.0,3,0,1,0.008952049247953755,0.013032264734556783,0.036678939760151165
1451,3.0,0,2,2,1.0,4,1,3,1,2.0,2,1,3,3,2,2,0,14,3,4,0,1.0,2,3,1.0,2,2,2,0.036703401916610395,0.006045896010876859,0.0011052034579329918
1452,2.0,0,1,2,2.0,4,1,3,1,3.0,3,2,2,3,1,1,1,14,3,4,2,1.0,2,4,1.0,2,0,2,0.03312258221742889,0.01571932962827983,0.03888934667601715
1453,3.0,0,2,2,1.0,4,3,3,0,4.0,3,1,3,3,1,2,0,14,3,2,3,2.0,2,3,1.0,3,0,2,0.03312258221742889,0.00335883111715381,0.018097706623652742
1454,2.0,0,2,2,0.0,4,1,3,0,2.0,1,1,3,4,1,1,0,12,3,4,1,1.0,5,3,1.0,3,1,1,0.006266434473567628,0.00671766223430762,0.011880937172779663
1455,2.0,0,2,2,2.0,2,4,4,1,1.0,2,2,2,2,1,4,1,13,3,1,1,1.0,2,3,1.0,3,0,3,0.03849381176620115,0.010210846596147584,0.037300616705238474
1456,2.0,0,2,2,3.0,4,3,4,0,3.0,2,1,3,1,2,1,0,14,3,2,0,1.0,3,1,1.0,4,0,4,0.01163766402233988,0.00940472712803067,0.01105203457932992
1457,4.0,1,2,0,3.0,3,2,4,1,1.0,2,3,2,1,0,4,1,13,3,2,1,2.0,3,3,1.0,2,2,0,0.00984725417274913,0.03318525143747965,0.025074303451854754
1458,3.0,0,2,0,3.0,1,2,2,0,2.0,2,4,2,4,1,0,0,11,3,1,1,3.0,2,2,2.0,9,9,6,0.018799303420702886,0.03708149553337806,0.011673711524417226
1459,2.0,0,0,0,1.0,3,3,2,1,3.0,3,2,4,1,2,0,0,19,3,2,0,1.0,2,3,1.0,4,1,7,0.007161639398363003,0.03009512680969814,0.002970234293194916
1460,1.0,0,2,0,1.0,3,4,4,0,0.0,2,1,3,3,2,0,0,18,3,4,0,1.0,2,3,1.0,2,0,0,0.032227377292633516,0.0065833089896214685,0.03336332938635219
1461,2.0,0,1,2,3.0,2,3,3,1,1.0,4,2,2,4,1,4,0,17,3,3,1,2.0,3,3,1.0,2,0,3,0.024170532969475137,0.005374129787446096,0.017614180110807058
1462,3.0,0,2,2,1.0,1,3,4,1,1.0,2,3,2,1,1,4,0,15,3,1,1,1.0,5,3,1.0,7,1,7,0.016113688646316758,0.030229480054384292,0.03350147981859382
1463,1.0,0,2,0,1.0,3,1,2,1,3.0,4,2,4,2,1,1,1,20,4,2,1,1.0,0,3,1.0,2,0,3,0.0017904098495907508,0.01733156856451366,0.005318791641302523
1464,4.0,0,1,0,1.0,3,3,4,1,2.0,2,2,2,2,1,2,0,14,3,4,0,2.0,3,2,1.0,6,0,8,0.027751352668656637,0.014778856915476766,0.019271985297706545
1465,2.0,0,2,2,1.0,3,3,2,1,3.0,4,2,2,3,1,2,0,12,3,1,0,1.0,3,4,1.0,3,1,2,0.016113688646316758,0.011420025798322955,0.014091344088645647
1466,2.0,0,2,1,0.0,4,1,1,1,2.0,2,2,4,3,0,1,0,18,3,3,1,1.0,2,4,1.0,5,0,7,0.030436967443042764,0.016794155585769053,0.00103612824181218
1467,3.0,0,2,0,1.0,4,1,3,0,3.0,3,5,0,3,1,0,0,14,3,4,0,3.0,2,3,2.0,15,1,12,0.03938901669099652,0.057234482236300926,0.018926609217102486
1468,3.0,0,2,1,1.0,2,4,4,0,2.0,2,2,4,4,0,1,0,19,3,1,2,1.0,3,3,1.0,7,3,9,0.036703401916610395,0.01612238936233829,0.005733242938027396
1469,3.0,0,2,1,0.0,1,1,4,0,2.0,2,4,4,4,1,1,0,16,3,3,1,3.0,3,3,3.0,6,11,8,0.01163766402233988,0.03949985393772881,0.0086344020151015
1470,4.0,0,0,1,0.0,4,1,3,1,2.0,3,2,3,3,0,1,0,21,4,1,1,2.0,2,2,2.0,12,1,9,0.017008893571112134,0.01786898154325827,0.041721430536970444
1471,4.0,0,2,1,1.0,4,1,3,1,1.0,3,3,3,2,0,3,0,14,3,2,2,3.0,3,3,1.0,7,0,7,0.04207463146538264,0.03184171899061812,0.03260350200902326
1472,2.0,0,2,1,1.0,4,1,2,0,1.0,3,3,3,1,1,4,0,12,3,3,2,1.0,6,3,1.0,2,0,2,0.018799303420702886,0.023511817820076674,0.035780961950580614
1473,2.0,0,1,1,0.0,3,1,4,1,3.0,3,2,2,4,1,7,0,15,3,4,2,2.0,4,4,2.0,11,2,9,0.03312258221742889,0.012629205000498326,0.013469667143558338
1474,4.0,0,2,1,1.0,5,5,3,0,3.0,2,3,4,4,1,0,0,16,3,2,1,4.0,4,3,4.0,7,1,9,0.015218483721521382,0.030766893033128902,0.021689617861934966
1475,2.0,0,0,0,1.0,4,5,1,1,3.0,3,2,2,4,0,4,0,13,3,4,2,2.0,3,3,1.0,7,0,7,0.03401778714222427,0.013704030957987546,0.04123790402412476
1476,3.0,0,1,1,1.0,2,3,3,0,1.0,4,2,3,2,1,1,0,24,4,4,1,1.0,2,3,1.0,7,3,7,0.020589713270293634,0.010882612819578346,0.01353874235967915
1477,1.0,0,2,1,2.0,1,3,4,0,1.0,2,2,4,3,0,1,0,15,3,2,2,1.0,6,3,1.0,2,3,2,0.03312258221742889,0.011420025798322955,0.03806044408256741
1478,3.0,0,2,2,0.0,3,0,4,1,2.0,2,5,0,3,1,1,0,12,3,2,1,3.0,3,3,3.0,7,2,10,0.007161639398363003,0.06113072633219935,0.03018586944479484
1479,2.0,0,2,2,1.0,2,1,3,0,1.0,3,3,4,4,2,3,0,15,3,4,0,1.0,6,3,1.0,7,7,7,0.027751352668656637,0.03412572415028271,0.02984049336419078
1480,4.0,0,2,2,1.0,3,1,4,1,3.0,3,4,4,4,1,3,0,14,3,1,0,4.0,2,3,1.0,9,0,9,0.01790409849590751,0.05642836276818401,0.036955240624634414
